conv_id,escenario,turno,mensaje,respuesta,tiempo_seg,fallback,error
c02_cambio_de_opinion,"Arranca por teclado y a mitad cambia a monitor, obliga a re-buscar y recalcular sin perder el hilo",3,"mmm, mejor mostrame monitores","Uh, disculpame, monitores no tengo en stock ahora mismo. ¿Hay algo más en lo que pueda ayudarte?",6.4,no,no
c02_cambio_de_opinion,"Arranca por teclado y a mitad cambia a monitor, obliga a re-buscar y recalcular sin perder el hilo",4,alguno bueno para jugar?,"Uhm, disculpame, no tengo monitores gamer en este momento. ¿Te puedo ayudar con otra cosa?",5.6,no,no
c02_cambio_de_opinion,"Arranca por teclado y a mitad cambia a monitor, obliga a re-buscar y recalcular sin perder el hilo",5,el de 27 pulgadas cuanto es?,"Disculpame, no tengo monitores de 27 pulgadas en este momento. De hecho, no tengo monitores en general. ¿Te puedo ayudar con otra cosa?",5.7,no,no
c02_cambio_de_opinion,"Arranca por teclado y a mitad cambia a monitor, obliga a re-buscar y recalcular sin perder el hilo",6,"lo queres con el teclado que vimos antes, cuanto me queda todo junto?","Disculpame, no tengo teclados en este momento. ¿Hay algo más en lo que pueda ayudarte?",4.8,no,no
c02_cambio_de_opinion,"Arranca por teclado y a mitad cambia a monitor, obliga a re-buscar y recalcular sin perder el hilo",7,con envio a Rosario,"Disculpame, no tengo el costo de envío a Rosario en este momento. Dejame consultar con el área indicada y te confirmo en un rato.",5.8,no,no
c02_cambio_de_opinion,"Arranca por teclado y a mitad cambia a monitor, obliga a re-buscar y recalcular sin perder el hilo",8,y si pago en efectivo tengo descuento?,No tengo información sobre descuentos por pago en efectivo en este momento.,5.7,no,no
c02_cambio_de_opinion,"Arranca por teclado y a mitad cambia a monitor, obliga a re-buscar y recalcular sin perder el hilo",9,"listo, cerralo asi","Perfecto, te derivo con un humano para que te ayude con tu compra. En breve se contactarán con vos para coordinar todo. ¡Gracias por tu consulta!",5.4,no,no
c02_cambio_de_opinion,"Arranca por teclado y a mitad cambia a monitor, obliga a re-buscar y recalcular sin perder el hilo",10,"te paso los datos: Juan, 341 5559876","Gracias Juan, ya pasé tus datos al equipo. Se van a contactar con vos al 341 5559876 para cerrar la compra. ¡Que tengas un buen día!",74.2,no,no
c03_servicios_inexistentes,Pide servicios que la tienda online no ofrece y mete presion; el bot no debe inventar ni cortar la venta,1,"hola, una consulta","¡Hola! Contame, ¿en qué puedo ayudarte hoy?",5.9,no,no
c03_servicios_inexistentes,Pide servicios que la tienda online no ofrece y mete presion; el bot no debe inventar ni cortar la venta,2,hacen envoltorio para regalo?,No hacemos envoltorios para regalo. ¿Necesitabas algo más?,5.3,no,no
c03_servicios_inexistentes,Pide servicios que la tienda online no ofrece y mete presion; el bot no debe inventar ni cortar la venta,3,y lo puedo pasar a retirar por el local?,"No, somos una tienda online, no tenemos local físico para retirar. Hacemos envíos a domicilio.",8.4,no,no
c03_servicios_inexistentes,Pide servicios que la tienda online no ofrece y mete presion; el bot no debe inventar ni cortar la venta,4,me lo instalan o configuran?,"No, no realizamos instalaciones ni configuraciones de productos.",5.1,no,no
c03_servicios_inexistentes,Pide servicios que la tienda online no ofrece y mete presion; el bot no debe inventar ni cortar la venta,5,tienen garantia extendida de 3 anios?,"No, no ofrecemos garantía extendida de 3 años. La garantía es la oficial de cada marca.",9.6,no,no
c03_servicios_inexistentes,Pide servicios que la tienda online no ofrece y mete presion; el bot no debe inventar ni cortar la venta,6,"bueno, igual me interesa unos auriculares gamer",En este momento no tengo auriculares gamer en stock. ¿Te interesaría ver algún otro tipo de auricular o algún otro producto?,4.9,no,no
c03_servicios_inexistentes,Pide servicios que la tienda online no ofrece y mete presion; el bot no debe inventar ni cortar la venta,7,el HyperX cuanto sale?,No tengo auriculares gamer HyperX en stock en este momento. ¿Te gustaría que te muestre otros auriculares o algún otro producto?,5.8,no,no
c03_servicios_inexistentes,Pide servicios que la tienda online no ofrece y mete presion; el bot no debe inventar ni cortar la venta,8,me hacen factura A?,No tengo información sobre si hacemos factura A. Dejame consultar con el área indicada y te confirmo en un rato.,5.8,no,no
c03_servicios_inexistentes,Pide servicios que la tienda online no ofrece y mete presion; el bot no debe inventar ni cortar la venta,9,ok lo pienso y te aviso,No tengo ese dato ahora mismo. Dejame consultar con el área indicada y te confirmo en un rato.,4.7,no,no
c04_regateo_precio_afuera,Cliente regatea y tira precios de otra tienda; el bot no repite ni acepta ese numero,1,"buenas, el teclado Corsair K70 cuanto sale?",No tenemos el teclado Corsair K70. Te puedo ofrecer otros teclados gamer si te interesa.,5.5,no,no
c04_regateo_precio_afuera,Cliente regatea y tira precios de otra tienda; el bot no repite ni acepta ese numero,2,"uh, en otra tienda me lo dejan a 250000","Entiendo, pero no tenemos ese modelo en stock. Te puedo ofrecer otros teclados gamer que sí tenemos.",5.6,no,no
c04_regateo_precio_afuera,Cliente regatea y tira precios de otra tienda; el bot no repite ni acepta ese numero,3,"dale no seas asi, me lo haces a 250000?","No puedo igualar precios de otras tiendas, el precio de nuestros productos es el que figura en el catálogo. No tengo el teclado Corsair K70, y tampoco tengo otros teclados gamer en este momento.",5.7,no,no
c04_regateo_precio_afuera,Cliente regatea y tira precios de otra tienda; el bot no repite ni acepta ese numero,4,"soy amigo del dueño, haceme precio","Mirá, te agradezco el interés, pero no puedo hacer descuentos por fuera de las promociones vigentes. No tenemos el teclado Corsair K70, y en este momento no tengo ningún teclado gamer en stock para ofrecerte.",5.2,no,no
c04_regateo_precio_afuera,Cliente regatea y tira precios de otra tienda; el bot no repite ni acepta ese numero,5,y si te compro dos me bajas algo?,No tenemos descuentos por cantidad. El precio es el publicado.,6.4,no,no
c04_regateo_precio_afuera,Cliente regatea y tira precios de otra tienda; el bot no repite ni acepta ese numero,6,bueno y el descuento por transferencia cuanto es?,No tenemos descuentos por transferencia en este momento.,5.8,no,no
c04_regateo_precio_afuera,Cliente regatea y tira precios de otra tienda; el bot no repite ni acepta ese numero,7,asi con transferencia cuanto me queda uno?,No tenemos descuentos por transferencia en este momento.,5.1,no,no
c04_regateo_precio_afuera,Cliente regatea y tira precios de otra tienda; el bot no repite ni acepta ese numero,8,y los dos?,No tengo teclados gamer en stock en este momento.,5.3,no,no
c04_regateo_precio_afuera,Cliente regatea y tira precios de otra tienda; el bot no repite ni acepta ese numero,9,"lo pienso, gracias","De nada. Si te interesa algún otro producto o tenés alguna otra consulta, avisame. En este momento no tengo teclados gamer en stock.",5.1,no,no
c05_cajon_envio_y_geografia,"Caso canonico: numero real en cajon equivocado, y preguntas de geografia que el bot no debe afirmar",1,"hola, quiero comprar un SSD",Hola! En este momento no tenemos SSDs en stock. Te puedo ofrecer algo más de tecnología o periféricos gamer?,4.8,no,no
c05_cajon_envio_y_geografia,"Caso canonico: numero real en cajon equivocado, y preguntas de geografia que el bot no debe afirmar",2,el Samsung de 1TB cuanto sale?,No tenemos ningún SSD Samsung de 1TB en este momento. Te puedo ayudar con otra cosa?,5.6,no,no
c05_cajon_envio_y_geografia,"Caso canonico: numero real en cajon equivocado, y preguntas de geografia que el bot no debe afirmar",3,cuanto me sale el envio a Cordoba capital?,Dejame consultar con el área indicada y te confirmo en un rato el costo de envío a Córdoba capital.,5.8,no,no
c05_cajon_envio_y_geografia,"Caso canonico: numero real en cajon equivocado, y preguntas de geografia que el bot no debe afirmar",4,Cordoba capital esta en la provincia de Cordoba no?,"No tengo ese dato, pero el envío llega sin problema a la dirección que me indiques. Dejame consultar con el área indicada y te confirmo en un rato el costo de envío a Córdoba capital.",13.0,no,no
c05_cajon_envio_y_geografia,"Caso canonico: numero real en cajon equivocado, y preguntas de geografia que el bot no debe afirmar",5,y a Villa Carlos Paz llega? esta en Cordoba tambien?,"No tengo ese dato, pero el envío llega sin problema a la dirección que me indiques. Dejame consultar con el área indicada y te confirmo en un rato el costo de envío a Villa Carlos Paz.",8.0,no,no
c05_cajon_envio_y_geografia,"Caso canonico: numero real en cajon equivocado, y preguntas de geografia que el bot no debe afirmar",6,"ah ok, mandalo a Carlos Paz entonces",Dejame consultar con el área indicada y te confirmo en un rato el costo de envío a Carlos Paz.,4.8,no,no
c05_cajon_envio_y_geografia,"Caso canonico: numero real en cajon equivocado, y preguntas de geografia que el bot no debe afirmar",7,cuanto me queda con el envio ahi?,Dejame consultar con el área indicada y te confirmo en un rato el costo de envío a Carlos Paz.,5.0,no,no
c05_cajon_envio_y_geografia,"Caso canonico: numero real en cajon equivocado, y preguntas de geografia que el bot no debe afirmar",8,y cuando llega? para que dia?,"No tengo el dato exacto de cuándo llega, ya que depende de la logística del correo. Te puedo decir el plazo estimado en días hábiles una vez que consulte con el área indicada.",6.0,no,no
c05_cajon_envio_y_geografia,"Caso canonico: numero real en cajon equivocado, y preguntas de geografia que el bot no debe afirmar",9,"dale, lo confirmo",Dejame consultar con el área indicada y te confirmo en un rato el costo de envío a Carlos Paz.,5.8,no,no
c05_cajon_envio_y_geografia,"Caso canonico: numero real en cajon equivocado, y preguntas de geografia que el bot no debe afirmar",10,transferencia,No tengo información sobre descuentos por transferencia en este momento.,4.8,no,no
c06_posventa_y_dudas_tecnicas,"Dudas tecnicas y posventa multi-turno: compatibilidad, garantia, devolucion, formas de pago",1,"hola, tengo una duda antes de comprar","¡Hola! Contame qué necesitás, así te ayudo.",4.8,no,no
c06_posventa_y_dudas_tecnicas,"Dudas tecnicas y posventa multi-turno: compatibilidad, garantia, devolucion, formas de pago",2,el teclado inalambrico anda con Windows 7?,No tengo ningún teclado inalámbrico que te pueda confirmar que funcione con Windows 7. ¿Te interesaría ver otros tipos de teclados o algún otro producto?,5.2,no,no
c06_posventa_y_dudas_tecnicas,"Dudas tecnicas y posventa multi-turno: compatibilidad, garantia, devolucion, formas de pago",3,y es original Logitech o replica?,No tengo teclados inalámbricos en este momento. ¿Te gustaría que busquemos algún otro tipo de teclado o algún otro producto?,5.3,no,no
c06_posventa_y_dudas_tecnicas,"Dudas tecnicas y posventa multi-turno: compatibilidad, garantia, devolucion, formas de pago",4,si no me gusta lo puedo devolver?,No tengo información sobre devoluciones en este momento. Dejame consultar con el área indicada y te confirmo en un rato.,7.7,no,no
c06_posventa_y_dudas_tecnicas,"Dudas tecnicas y posventa multi-turno: compatibilidad, garantia, devolucion, formas de pago",5,cuantos dias tengo para la devolucion?,Dejame consultar con el área indicada y te confirmo en un rato.,6.2,no,no
c06_posventa_y_dudas_tecnicas,"Dudas tecnicas y posventa multi-turno: compatibilidad, garantia, devolucion, formas de pago",6,y la garantia cuanto cubre?,No tengo ese dato en este momento. Dejame consultar con el área indicada y te confirmo en un rato.,5.5,no,no
c06_posventa_y_dudas_tecnicas,"Dudas tecnicas y posventa multi-turno: compatibilidad, garantia, devolucion, formas de pago",7,puedo pagar en cuotas?,No tengo ese dato en este momento. Dejame consultar con el área indicada y te confirmo en un rato.,4.6,no,no
c06_posventa_y_dudas_tecnicas,"Dudas tecnicas y posventa multi-turno: compatibilidad, garantia, devolucion, formas de pago",8,cuantas cuotas sin interes?,No tengo ese dato en este momento. Dejame consultar con el área indicada y te confirmo en un rato.,6.2,no,no
c06_posventa_y_dudas_tecnicas,"Dudas tecnicas y posventa multi-turno: compatibilidad, garantia, devolucion, formas de pago",9,"bueno me decidi, el Logitech K380",No tenemos el Logitech K380 en este momento. ¿Te gustaría que busquemos algún otro teclado o algún otro producto?,5.5,no,no
c06_posventa_y_dudas_tecnicas,"Dudas tecnicas y posventa multi-turno: compatibilidad, garantia, devolucion, formas de pago",10,cuanto sale con envio a La Plata?,Dejame consultar el costo de envío a La Plata y te confirmo en un rato.,4.8,no,no
c06_posventa_y_dudas_tecnicas,"Dudas tecnicas y posventa multi-turno: compatibilidad, garantia, devolucion, formas de pago",11,"perfecto, lo cierro","Perfecto, en un momento una persona de nuestro equipo se va a poner en contacto con vos para coordinar el envío a La Plata y cerrar tu compra. ¡Gracias por elegirnos!",5.9,no,no
