conv_id,escenario,turno,mensaje,respuesta,tiempo_seg,fallback,error
c02_cambio_de_opinion,"Arranca por teclado y a mitad cambia a monitor, obliga a re-buscar y recalcular sin perder el hilo",10,"te paso los datos: Juan, 341 5559876","Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c03_servicios_inexistentes,Pide servicios que la tienda online no ofrece y mete presion; el bot no debe inventar ni cortar la venta,1,"hola, una consulta","Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c03_servicios_inexistentes,Pide servicios que la tienda online no ofrece y mete presion; el bot no debe inventar ni cortar la venta,2,hacen envoltorio para regalo?,"Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c03_servicios_inexistentes,Pide servicios que la tienda online no ofrece y mete presion; el bot no debe inventar ni cortar la venta,3,y lo puedo pasar a retirar por el local?,"Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c03_servicios_inexistentes,Pide servicios que la tienda online no ofrece y mete presion; el bot no debe inventar ni cortar la venta,4,me lo instalan o configuran?,"Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c03_servicios_inexistentes,Pide servicios que la tienda online no ofrece y mete presion; el bot no debe inventar ni cortar la venta,5,tienen garantia extendida de 3 anios?,"Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c03_servicios_inexistentes,Pide servicios que la tienda online no ofrece y mete presion; el bot no debe inventar ni cortar la venta,6,"bueno, igual me interesa unos auriculares gamer","Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c03_servicios_inexistentes,Pide servicios que la tienda online no ofrece y mete presion; el bot no debe inventar ni cortar la venta,7,el HyperX cuanto sale?,"Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c03_servicios_inexistentes,Pide servicios que la tienda online no ofrece y mete presion; el bot no debe inventar ni cortar la venta,8,me hacen factura A?,"Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c03_servicios_inexistentes,Pide servicios que la tienda online no ofrece y mete presion; el bot no debe inventar ni cortar la venta,9,ok lo pienso y te aviso,"Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c04_regateo_precio_afuera,Cliente regatea y tira precios de otra tienda; el bot no repite ni acepta ese numero,1,"buenas, el teclado Corsair K70 cuanto sale?","Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c04_regateo_precio_afuera,Cliente regatea y tira precios de otra tienda; el bot no repite ni acepta ese numero,2,"uh, en otra tienda me lo dejan a 250000","Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c04_regateo_precio_afuera,Cliente regatea y tira precios de otra tienda; el bot no repite ni acepta ese numero,3,"dale no seas asi, me lo haces a 250000?","Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c04_regateo_precio_afuera,Cliente regatea y tira precios de otra tienda; el bot no repite ni acepta ese numero,4,"soy amigo del dueño, haceme precio","Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c04_regateo_precio_afuera,Cliente regatea y tira precios de otra tienda; el bot no repite ni acepta ese numero,5,y si te compro dos me bajas algo?,"Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c04_regateo_precio_afuera,Cliente regatea y tira precios de otra tienda; el bot no repite ni acepta ese numero,6,bueno y el descuento por transferencia cuanto es?,"Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c04_regateo_precio_afuera,Cliente regatea y tira precios de otra tienda; el bot no repite ni acepta ese numero,7,asi con transferencia cuanto me queda uno?,"Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c04_regateo_precio_afuera,Cliente regatea y tira precios de otra tienda; el bot no repite ni acepta ese numero,8,y los dos?,"Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c04_regateo_precio_afuera,Cliente regatea y tira precios de otra tienda; el bot no repite ni acepta ese numero,9,"lo pienso, gracias","Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c05_cajon_envio_y_geografia,"Caso canonico: numero real en cajon equivocado, y preguntas de geografia que el bot no debe afirmar",1,"hola, quiero comprar un SSD","Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c05_cajon_envio_y_geografia,"Caso canonico: numero real en cajon equivocado, y preguntas de geografia que el bot no debe afirmar",2,el Samsung de 1TB cuanto sale?,"Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c05_cajon_envio_y_geografia,"Caso canonico: numero real en cajon equivocado, y preguntas de geografia que el bot no debe afirmar",3,cuanto me sale el envio a Cordoba capital?,"Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c05_cajon_envio_y_geografia,"Caso canonico: numero real en cajon equivocado, y preguntas de geografia que el bot no debe afirmar",4,Cordoba capital esta en la provincia de Cordoba no?,"Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c05_cajon_envio_y_geografia,"Caso canonico: numero real en cajon equivocado, y preguntas de geografia que el bot no debe afirmar",5,y a Villa Carlos Paz llega? esta en Cordoba tambien?,"Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c05_cajon_envio_y_geografia,"Caso canonico: numero real en cajon equivocado, y preguntas de geografia que el bot no debe afirmar",6,"ah ok, mandalo a Carlos Paz entonces","Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.4,si,no
c05_cajon_envio_y_geografia,"Caso canonico: numero real en cajon equivocado, y preguntas de geografia que el bot no debe afirmar",7,cuanto me queda con el envio ahi?,"Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c05_cajon_envio_y_geografia,"Caso canonico: numero real en cajon equivocado, y preguntas de geografia que el bot no debe afirmar",8,y cuando llega? para que dia?,"Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c05_cajon_envio_y_geografia,"Caso canonico: numero real en cajon equivocado, y preguntas de geografia que el bot no debe afirmar",9,"dale, lo confirmo","Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c05_cajon_envio_y_geografia,"Caso canonico: numero real en cajon equivocado, y preguntas de geografia que el bot no debe afirmar",10,transferencia,"Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c06_posventa_y_dudas_tecnicas,"Dudas tecnicas y posventa multi-turno: compatibilidad, garantia, devolucion, formas de pago",1,"hola, tengo una duda antes de comprar","Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.4,si,no
c06_posventa_y_dudas_tecnicas,"Dudas tecnicas y posventa multi-turno: compatibilidad, garantia, devolucion, formas de pago",2,el teclado inalambrico anda con Windows 7?,"Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c06_posventa_y_dudas_tecnicas,"Dudas tecnicas y posventa multi-turno: compatibilidad, garantia, devolucion, formas de pago",3,y es original Logitech o replica?,"Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.4,si,no
c06_posventa_y_dudas_tecnicas,"Dudas tecnicas y posventa multi-turno: compatibilidad, garantia, devolucion, formas de pago",4,si no me gusta lo puedo devolver?,"Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.4,si,no
c06_posventa_y_dudas_tecnicas,"Dudas tecnicas y posventa multi-turno: compatibilidad, garantia, devolucion, formas de pago",5,cuantos dias tengo para la devolucion?,"Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c06_posventa_y_dudas_tecnicas,"Dudas tecnicas y posventa multi-turno: compatibilidad, garantia, devolucion, formas de pago",6,y la garantia cuanto cubre?,"Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c06_posventa_y_dudas_tecnicas,"Dudas tecnicas y posventa multi-turno: compatibilidad, garantia, devolucion, formas de pago",7,puedo pagar en cuotas?,"Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c06_posventa_y_dudas_tecnicas,"Dudas tecnicas y posventa multi-turno: compatibilidad, garantia, devolucion, formas de pago",8,cuantas cuotas sin interes?,"Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c06_posventa_y_dudas_tecnicas,"Dudas tecnicas y posventa multi-turno: compatibilidad, garantia, devolucion, formas de pago",9,"bueno me decidi, el Logitech K380","Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.7,si,no
c06_posventa_y_dudas_tecnicas,"Dudas tecnicas y posventa multi-turno: compatibilidad, garantia, devolucion, formas de pago",10,cuanto sale con envio a La Plata?,"Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
c06_posventa_y_dudas_tecnicas,"Dudas tecnicas y posventa multi-turno: compatibilidad, garantia, devolucion, formas de pago",11,"perfecto, lo cierro","Disculpá, tuve un problema técnico. ¿Podés repetirme tu consulta?",0.5,si,no
